problem   ,criterion ,notape,tape,ratio,routes,iterations,clients,maxroutes,current,total
 A-N65-K9  , RARAC     ,2.695,5.181,1.92244897959184,6,62,65,0,26,30
 A-N65-K9  , RARAC     ,3.671,7.275,1.98174884227731,6,70,65,0,27,30
 A-N65-K9  , RARAC     ,2.687,7.342,2.73241533308522,6,69,65,0,28,30
 A-N65-K9  , RARAC     ,2.689,4.536,1.68687244328747,6,56,65,0,29,30
 A-N65-K9  , RARAC     ,2.39,5.51,2.30543933054393,6,56,65,0,30,30
 A-N65-K9  , REF       ,0.011,0.027,2.45454545454545,38,6,65,1,1,30
 A-N65-K9  , REF       ,0.038,0.056,1.47368421052632,35,8,65,1,2,30
 A-N65-K9  , REF       ,0.006,0.011,1.83333333333333,40,4,65,1,3,30
 A-N65-K9  , REF       ,0.053,0.084,1.58490566037736,31,10,65,1,4,30
 A-N65-K9  , REF       ,0.156,0.301,1.92948717948718,27,14,65,1,5,30
 A-N65-K9  , REF       ,0.685,1.149,1.67737226277372,27,17,65,1,6,30
 A-N65-K9  , REF       ,0.111,0.232,2.09009009009009,30,11,65,1,7,30
 A-N65-K9  , REF       ,0.085,0.204,2.4,32,13,65,1,8,30
 A-N65-K9  , REF       ,0.031,0.057,1.83870967741936,34,10,65,1,9,30
 A-N65-K9  , REF       ,0.011,0.02,1.81818181818182,36,5,65,1,10,30
 A-N65-K9  , REF       ,0.021,0.037,1.76190476190476,37,7,65,1,11,30
 A-N65-K9  , REF       ,0.027,0.039,1.44444444444444,33,8,65,1,12,30
 A-N65-K9  , REF       ,0.017,0.025,1.47058823529412,36,7,65,1,13,30
 A-N65-K9  , REF       ,0.028,0.06,2.14285714285714,34,8,65,1,14,30
 A-N65-K9  , REF       ,0.067,0.164,2.44776119402985,32,12,65,1,15,30
 A-N65-K9  , REF       ,0.018,0.027,1.5,40,6,65,1,16,30
 A-N65-K9  , REF       ,0.06,0.092,1.53333333333333,27,13,65,1,17,30
 A-N65-K9  , REF       ,0.063,0.12,1.9047619047619,28,12,65,1,18,30
 A-N65-K9  , REF       ,0.015,0.024,1.6,41,7,65,1,19,30
 A-N65-K9  , REF       ,0.066,0.111,1.68181818181818,28,12,65,1,20,30
 A-N65-K9  , REF       ,0.029,0.048,1.6551724137931,33,10,65,1,21,30
 A-N65-K9  , REF       ,0.05,0.09,1.8,35,11,65,1,22,30
 A-N65-K9  , REF       ,0.07,0.129,1.84285714285714,30,13,65,1,23,30
 A-N65-K9  , REF       ,0.059,0.108,1.83050847457627,29,9,65,1,24,30
 A-N65-K9  , REF       ,0.052,0.088,1.69230769230769,30,12,65,1,25,30
 A-N65-K9  , REF       ,0.109,0.225,2.06422018348624,28,13,65,1,26,30
 A-N65-K9  , REF       ,0.016,0.035,2.1875,34,8,65,1,27,30
 A-N65-K9  , REF       ,0.019,0.029,1.52631578947368,35,7,65,1,28,30
 A-N65-K9  , REF       ,0.121,0.203,1.67768595041322,33,12,65,1,29,30
 A-N65-K9  , REF       ,0.264,0.483,1.82954545454545,27,19,65,1,30,30
 A-N65-K9  , REF       ,2.155,4.549,2.11090487238979,6,32,65,0,1,30
 A-N65-K9  , REF       ,2.777,5.839,2.10262873604609,6,35,65,0,2,30
 A-N65-K9  , REF       ,2.597,5.518,2.12475933769734,6,32,65,0,3,30
 A-N65-K9  , REF       ,3.242,7.287,2.24768661320173,6,35,65,0,4,30
 A-N65-K9  , REF       ,2.324,5.007,2.15447504302926,6,31,65,0,5,30
 A-N65-K9  , REF       ,2.69,5.854,2.17620817843866,6,35,65,0,6,30
 A-N65-K9  , REF       ,2.358,4.974,2.10941475826972,6,31,65,0,7,30
 A-N65-K9  , REF       ,3.038,6.331,2.08393680052666,6,39,65,0,8,30
 A-N65-K9  , REF       ,2.512,5.186,2.06449044585987,6,36,65,0,9,30
 A-N65-K9  , REF       ,1.932,4.444,2.30020703933747,6,32,65,0,10,30
 A-N65-K9  , REF       ,1.826,4.015,2.19879518072289,6,33,65,0,11,30
 A-N65-K9  , REF       ,3.303,6.698,2.02785346654556,6,33,65,0,12,30
 A-N65-K9  , REF       ,2.916,6.133,2.10322359396433,6,33,65,0,13,30
 A-N65-K9  , REF       ,2.405,4.602,1.91351351351351,6,41,65,0,14,30
 A-N65-K9  , REF       ,2.228,4.997,2.24281867145422,6,37,65,0,15,30
 A-N65-K9  , REF       ,1.838,5.209,2.83405875952122,6,40,65,0,16,30
 A-N65-K9  , REF       ,2.312,4.821,2.08520761245675,6,35,65,0,17,30
 A-N65-K9  , REF       ,1.807,3.7,2.04759269507471,6,32,65,0,18,30
 A-N65-K9  , REF       ,1.984,4.766,2.40221774193548,6,35,65,0,19,30
 A-N65-K9  , REF       ,1.784,4.2,2.3542600896861,6,33,65,0,20,30
 A-N65-K9  , REF       ,3.517,6.183,1.7580324139892,6,40,65,0,21,30
 A-N65-K9  , REF       ,2.375,7.031,2.96042105263158,6,35,65,0,22,30
 A-N65-K9  , REF       ,1.724,3.199,1.85556844547564,6,28,65,0,23,30
 A-N65-K9  , REF       ,2.052,5.303,2.58430799220273,6,34,65,0,24,30
 A-N65-K9  , REF       ,1.456,3.575,2.45535714285714,6,31,65,0,25,30
 A-N65-K9  , REF       ,1.825,3.64,1.99452054794521,6,33,65,0,26,30
 A-N65-K9  , REF       ,1.576,3.896,2.47208121827411,6,27,65,0,27,30
 A-N65-K9  , REF       ,4.168,7.835,1.87979846449136,6,34,65,0,28,30
 A-N65-K9  , REF       ,2.359,4.359,1.84781687155574,6,40,65,0,29,30
 A-N65-K9  , REF       ,2.05,4.474,2.18243902439024,6,31,65,0,30,30
 A-N65-K9  , RERF      ,11.347,22.62,1.99347845245439,38,57,65,1,1,30
 A-N65-K9  , RERF      ,10.552,27.382,2.59495830174375,35,60,65,1,2,30
 A-N65-K9  , RERF      ,10.45,24.094,2.30564593301435,40,57,65,1,3,30
 A-N65-K9  , RERF      ,10.578,27.437,2.59377954244659,31,49,65,1,4,30
 A-N65-K9  , RERF      ,11.878,33.651,2.83305270247516,27,68,65,1,5,30
 A-N65-K9  , RERF      ,11.138,27.044,2.42808403663135,27,51,65,1,6,30
 A-N65-K9  , RERF      ,13.126,35.777,2.72565899740972,30,57,65,1,7,30
 A-N65-K9  , RERF      ,10.585,25.473,2.40651865847898,32,52,65,1,8,30
 A-N65-K9  , RERF      ,10.055,28.253,2.8098458478369,34,47,65,1,9,30
 A-N65-K9  , RERF      ,10.997,26.605,2.41929617168319,36,52,65,1,10,30
 A-N65-K9  , RERF      ,12.78,31.482,2.46338028169014,37,61,65,1,11,30
 A-N65-K9  , RERF      ,9.766,26.404,2.70366577923408,33,60,65,1,12,30
 A-N65-K9  , RERF      ,13.928,30.483,2.18861286616887,36,54,65,1,13,30
 A-N65-K9  , RERF      ,13.753,38.82,2.82265687486367,34,69,65,1,14,30
 A-N65-K9  , RERF      ,10.639,27.389,2.57439608985807,32,60,65,1,15,30
 A-N65-K9  , RERF      ,11.702,27.819,2.37728593402837,40,55,65,1,16,30
 A-N65-K9  , RERF      ,10.023,23.962,2.39070138681034,27,52,65,1,17,30
 A-N65-K9  , RERF      ,7.217,18.362,2.5442704724955,28,43,65,1,18,30
 A-N65-K9  , RERF      ,11.065,26.322,2.37885223678265,41,55,65,1,19,30
 A-N65-K9  , RERF      ,10.327,24.072,2.33097705045028,28,59,65,1,20,30
 A-N65-K9  , RERF      ,10.997,29.691,2.69991815949804,33,66,65,1,21,30
 A-N65-K9  , RERF      ,9.119,20.933,2.29553679131484,35,55,65,1,22,30
 A-N65-K9  , RERF      ,10.831,26.13,2.41251961961038,30,62,65,1,23,30
 A-N65-K9  , RERF      ,9.866,25.208,2.55503750253395,29,55,65,1,24,30
 A-N65-K9  , RERF      ,13.104,29.041,2.21619352869353,30,64,65,1,25,30
 A-N65-K9  , RERF      ,12.33,31.007,2.51476074614761,28,58,65,1,26,30
 A-N65-K9  , RERF      ,10.21,26.471,2.59265426052889,34,54,65,1,27,30
 A-N65-K9  , RERF      ,14.48,29.219,2.01788674033149,35,57,65,1,28,30
 A-N65-K9  , RERF      ,11.489,31.91,2.77743928975542,33,56,65,1,29,30
 A-N65-K9  , RERF      ,6.63,21.212,3.19939668174962,27,45,65,1,30,30
 A-N65-K9  , RERF      ,39.857,93.065,2.33497252678325,6,67,65,0,1,30
 A-N65-K9  , RERF      ,27.39,84.935,3.10094925155166,6,66,65,0,2,30
 A-N65-K9  , RERF      ,18.767,52.269,2.78515479298769,6,63,65,0,3,30
 A-N65-K9  , RERF      ,20.908,51.382,2.45752821886359,6,54,65,0,4,30
 A-N65-K9  , RERF      ,24.724,60.801,2.45918945154506,6,54,65,0,5,30
 A-N65-K9  , RERF      ,21.162,42.897,2.02707683583782,6,53,65,0,6,30
 A-N65-K9  , RERF      ,18.183,44.666,2.45647032942859,6,52,65,0,7,30
 A-N65-K9  , RERF      ,16.73,42.092,2.51595935445308,6,49,65,0,8,30
 A-N65-K9  , RERF      ,19.881,48.177,2.4232684472612,6,56,65,0,9,30
 A-N65-K9  , RERF      ,20.331,48.311,2.3762235010575,6,57,65,0,10,30
 A-N65-K9  , RERF      ,16.448,39.734,2.41573443579767,6,49,65,0,11,30
 A-N65-K9  , RERF      ,18.116,44.726,2.46886729962464,6,58,65,0,12,30
 A-N65-K9  , RERF      ,24.695,56.907,2.30439360194371,6,55,65,0,13,30
 A-N65-K9  , RERF      ,14.669,37.428,2.55150316995023,6,53,65,0,14,30
 A-N65-K9  , RERF      ,17.318,43.738,2.52558032105324,6,55,65,0,15,30
 A-N65-K9  , RERF      ,24.237,55.902,2.30647357346206,6,51,65,0,16,30
 A-N65-K9  , RERF      ,19.172,47.406,2.47266847485917,6,57,65,0,17,30
 A-N65-K9  , RERF      ,21.54,51.325,2.38277623026927,6,53,65,0,18,30
 A-N65-K9  , RERF      ,17.908,44.777,2.50039088675452,6,59,65,0,19,30
 A-N65-K9  , RERF      ,18.19,45.175,2.48350742166025,6,57,65,0,20,30
 A-N65-K9  , RERF      ,19.394,45.676,2.35516139012066,6,50,65,0,21,30
 A-N65-K9  , RERF      ,21.028,50.615,2.40702872360662,6,64,65,0,22,30
 A-N65-K9  , RERF      ,21.637,51.259,2.36904376762028,6,52,65,0,23,30
 A-N65-K9  , RERF      ,23.011,56.456,2.4534353135457,6,65,65,0,24,30
 A-N65-K9  , RERF      ,23.963,56.153,2.34332095313608,6,56,65,0,25,30
 A-N65-K9  , RERF      ,19.956,48.067,2.40864902786129,6,51,65,0,26,30
 A-N65-K9  , RERF      ,24.282,55.153,2.27135326579359,6,49,65,0,27,30
 A-N65-K9  , RERF      ,20.526,50.309,2.4509889895742,6,60,65,0,28,30
 A-N65-K9  , RERF      ,20.162,47.307,2.34634460866978,6,49,65,0,29,30
 A-N65-K9  , RERF      ,24.258,56.992,2.34941050375134,6,59,65,0,30,30
 A-N65-K9  , REREG     ,7.208,11.848,1.64372918978912,38,43,65,1,1,30
 A-N65-K9  , REREG     ,12.828,21.035,1.63977237293421,35,48,65,1,2,30
 A-N65-K9  , REREG     ,5.476,8.961,1.63641344046749,40,40,65,1,3,30
 A-N65-K9  , REREG     ,26.706,41.997,1.57256796225567,31,66,65,1,4,30
 A-N65-K9  , REREG     ,24.33,39.372,1.61824907521578,27,49,65,1,5,30
 A-N65-K9  , REREG     ,33.036,51.614,1.56235621745974,27,54,65,1,6,30
 A-N65-K9  , REREG     ,16.648,26.725,1.60529793368573,30,44,65,1,7,30
 A-N65-K9  , REREG     ,15.345,24.244,1.57992831541219,32,41,65,1,8,30
 A-N65-K9  , REREG     ,19.071,30.704,1.60998374495307,34,53,65,1,9,30
 A-N65-K9  , REREG     ,11.518,18.952,1.64542455287376,36,56,65,1,10,30
 A-N65-K9  , REREG     ,12.411,19.129,1.54129401337523,37,41,65,1,11,30
 A-N65-K9  , REREG     ,15.502,24.632,1.58895626370791,33,45,65,1,12,30
 A-N65-K9  , REREG     ,13.999,21.801,1.55732552325166,36,48,65,1,13,30
 A-N65-K9  , REREG     ,14.893,23.613,1.58550997112738,34,51,65,1,14,30
 A-N65-K9  , REREG     ,25.555,39.362,1.54028565838388,32,53,65,1,15,30
 A-N65-K9  , REREG     ,8.093,12.772,1.57815396021253,40,37,65,1,16,30
 A-N65-K9  , REREG     ,23.763,38.313,1.61229642721879,27,47,65,1,17,30
 A-N65-K9  , REREG     ,25.833,41.814,1.61862733712693,28,55,65,1,18,30
 A-N65-K9  , REREG     ,7.494,12.022,1.60421670669869,41,40,65,1,19,30
 A-N65-K9  , REREG     ,23.762,37.62,1.5832000673344,28,52,65,1,20,30
 A-N65-K9  , REREG     ,14.133,22.257,1.57482487794523,33,50,65,1,21,30
 A-N65-K9  , REREG     ,13.493,21.365,1.58341362187801,35,48,65,1,22,30
 A-N65-K9  , REREG     ,20.059,31.735,1.58208285557605,30,45,65,1,23,30
 A-N65-K9  , REREG     ,24.688,38.372,1.55427738172391,29,48,65,1,24,30
 A-N65-K9  , REREG     ,16.11,26.409,1.63929236499069,30,51,65,1,25,30
 A-N65-K9  , REREG     ,19.414,31.103,1.60209127433811,28,49,65,1,26,30
 A-N65-K9  , REREG     ,11.652,19.336,1.65945760384483,34,47,65,1,27,30
 A-N65-K9  , REREG     ,12.06,19.31,1.60116086235489,35,43,65,1,28,30
 A-N65-K9  , REREG     ,18.483,29.018,1.56998322783098,33,50,65,1,29,30
 A-N65-K9  , REREG     ,35.816,55.285,1.54358387312933,27,64,65,1,30,30
 A-N65-K9  , REREG     ,384.687,552.292,1.43569187417303,6,47,65,0,1,30
 A-N65-K9  , REREG     ,387.5,538.945,1.39082580645161,6,44,65,0,2,30
 A-N65-K9  , REREG     ,467.149,636.48,1.36247749647329,6,46,65,0,3,30
 A-N65-K9  , REREG     ,754.493,933.007,1.23660126734112,6,45,65,0,5,30
 A-N65-K9  , REREG     ,533.648,526.937,0.987424294666147,6,47,65,0,4,30
 A-N65-K9  , REREG     ,414.033,600.926,1.45139638627839,6,44,65,0,6,30
 A-N65-K9  , REREG     ,537.065,757.019,1.40954819249067,6,47,65,0,7,30
 A-N65-K9  , REREG     ,411.536,456.154,1.10841821857626,6,43,65,0,8,30
 A-N65-K9  , REREG     ,417.638,562.319,1.34642680982095,6,44,65,0,9,30
 A-N65-K9  , REREG     ,385.28,577.267,1.49830512873754,6,50,65,0,10,30
 A-N65-K9  , REREG     ,308.698,427.86,1.38601481059158,6,42,65,0,11,30
 A-N65-K9  , REREG     ,317.536,442.696,1.39416003224831,6,44,65,0,12,30
 A-N65-K9  , REREG     ,320.194,452.24,1.41239373629737,6,49,65,0,13,30
 A-N65-K9  , REREG     ,355.986,493.8,1.38713320186749,6,50,65,0,14,30
 A-N65-K9  , REREG     ,387.739,502.233,1.29528626215057,6,42,65,0,15,30
 A-N65-K9  , REREG     ,433.072,558.812,1.29034433073484,6,53,65,0,16,30
 A-N65-K9  , REREG     ,508.608,686.635,1.35002791934063,6,52,65,0,17,30
 A-N65-K9  , REREG     ,402.016,570.159,1.41824952240707,6,50,65,0,18,30
 A-N65-K9  , REREG     ,323.401,574.977,1.77790730393536,6,46,65,0,19,30
 A-N65-K9  , REREG     ,351.34,489.846,1.39422212102237,6,48,65,0,20,30
 A-N65-K9  , REREG     ,366.529,506.458,1.38176788194113,6,45,65,0,21,30
 A-N65-K9  , REREG     ,355.434,493.076,1.38725051627025,6,48,65,0,22,30
 A-N65-K9  , REREG     ,380.668,524.302,1.37732092006683,6,52,65,0,23,30
 A-N65-K9  , REREG     ,346.127,484.954,1.40108688429392,6,47,65,0,24,30
 A-N65-K9  , REREG     ,556.39,934.036,1.67874332752206,6,51,65,0,25,30
 A-N65-K9  , REREG     ,607.103,772.1,1.27177760610638,6,52,65,0,26,30
 A-N65-K9  , REREG     ,528.731,500.301,0.946229746317125,6,46,65,0,27,30
 A-N65-K9  , REREG     ,416.455,868.787,2.08614856347024,6,45,65,0,28,30
 A-N65-K9  , REREG     ,480.007,552.818,1.15168737122584,6,45,65,0,29,30
 A-N65-K9  , REREG     ,602.898,730.436,1.21154158746587,6,57,65,0,30,30
 A-N80-K10 , RAB       ,0.053,0.054,1.0188679245283,42,10,80,1,1,30
 A-N80-K10 , RAB       ,0.017,0.019,1.11764705882353,40,12,80,1,2,30
 A-N80-K10 , RAB       ,0.019,0.043,2.26315789473684,35,17,80,1,3,30
 A-N80-K10 , RAB       ,0.027,0.045,1.66666666666667,32,20,80,1,4,30
 A-N80-K10 , RAB       ,0.024,0.041,1.70833333333333,37,17,80,1,5,30
 A-N80-K10 , RAB       ,0.011,0.014,1.27272727272727,44,10,80,1,6,30
 A-N80-K10 , RAB       ,0.019,0.025,1.31578947368421,42,14,80,1,7,30
 A-N80-K10 , RAB       ,0.011,0.016,1.45454545454545,41,9,80,1,8,30
 A-N80-K10 , RAB       ,0.011,0.018,1.63636363636364,44,9,80,1,9,30
 A-N80-K10 , RAB       ,0.014,0.025,1.78571428571429,35,12,80,1,10,30
 A-N80-K10 , RAB       ,0.019,0.027,1.42105263157895,47,13,80,1,11,30
 A-N80-K10 , RAB       ,0.028,0.044,1.57142857142857,38,19,80,1,12,30
 A-N80-K10 , RAB       ,0.016,0.029,1.8125,41,15,80,1,13,30
 A-N80-K10 , RAB       ,0.01,0.016,1.6,45,9,80,1,14,30
 A-N80-K10 , RAB       ,0.022,0.04,1.81818181818182,33,16,80,1,15,30
 A-N80-K10 , RAB       ,0.011,0.014,1.27272727272727,45,11,80,1,16,30
 A-N80-K10 , RAB       ,0.017,0.037,2.17647058823529,42,14,80,1,17,30
 A-N80-K10 , RAB       ,0.012,0.01,0.833333333333333,43,5,80,1,18,30
 A-N80-K10 , RAB       ,0.018,0.026,1.44444444444444,45,12,80,1,19,30
 A-N80-K10 , RAB       ,0.014,0.025,1.78571428571429,41,11,80,1,20,30
 A-N80-K10 , RAB       ,0.032,0.048,1.5,38,18,80,1,21,30
 A-N80-K10 , RAB       ,0.026,0.036,1.38461538461538,36,18,80,1,22,30
 A-N80-K10 , RAB       ,0.017,0.044,2.58823529411765,39,14,80,1,23,30
 A-N80-K10 , RAB       ,0.011,0.029,2.63636363636364,42,11,80,1,24,30
 A-N80-K10 , RAB       ,0.013,0.043,3.30769230769231,38,13,80,1,25,30
 A-N80-K10 , RAB       ,0.017,0.02,1.17647058823529,39,13,80,1,26,30
 A-N80-K10 , RAB       ,0.005,0.006,1.2,47,5,80,1,27,30
 A-N80-K10 , RAB       ,0.02,0.039,1.95,36,16,80,1,28,30
 A-N80-K10 , RAB       ,0.017,0.018,1.05882352941176,42,12,80,1,29,30
 A-N80-K10 , RAB       ,0.018,0.04,2.22222222222222,36,17,80,1,30,30
 A-N80-K10 , RAB       ,0.084,0.26,3.0952380952381,8,44,80,0,1,30
 A-N80-K10 , RAB       ,0.113,0.317,2.80530973451327,8,57,80,0,2,30
 A-N80-K10 , RAB       ,0.094,0.3,3.19148936170213,8,49,80,0,3,30
 A-N80-K10 , RAB       ,0.123,0.316,2.56910569105691,8,50,80,0,4,30
 A-N80-K10 , RAB       ,0.114,0.354,3.10526315789474,8,59,80,0,5,30
 A-N80-K10 , RAB       ,0.095,0.26,2.73684210526316,8,47,80,0,6,30
 A-N80-K10 , RAB       ,0.101,0.299,2.96039603960396,8,49,80,0,7,30
 A-N80-K10 , RAB       ,0.077,0.241,3.12987012987013,8,40,80,0,8,30
 A-N80-K10 , RAB       ,0.095,0.279,2.93684210526316,8,49,80,0,9,30
 A-N80-K10 , RAB       ,0.093,0.416,4.47311827956989,8,46,80,0,10,30
 A-N80-K10 , RAB       ,0.103,0.305,2.96116504854369,8,50,80,0,11,30
 A-N80-K10 , RAB       ,0.105,0.318,3.02857142857143,8,52,80,0,12,30
 A-N80-K10 , RAB       ,0.103,0.297,2.88349514563107,8,51,80,0,13,30
 A-N80-K10 , RAB       ,0.123,0.369,3,8,51,80,0,14,30
 A-N80-K10 , RAB       ,0.098,0.261,2.66326530612245,8,45,80,0,15,30
 A-N80-K10 , RAB       ,0.104,0.302,2.90384615384615,8,48,80,0,16,30
 A-N80-K10 , RAB       ,0.092,0.285,3.09782608695652,8,46,80,0,17,30
 A-N80-K10 , RAB       ,0.103,0.309,3,8,49,80,0,18,30
 A-N80-K10 , RAB       ,0.08,0.244,3.05,8,42,80,0,19,30
 A-N80-K10 , RAB       ,0.108,0.322,2.98148148148148,8,51,80,0,20,30
 A-N80-K10 , RAB       ,0.1,0.275,2.75,8,47,80,0,21,30
 A-N80-K10 , RAB       ,0.097,0.278,2.8659793814433,8,46,80,0,22,30
 A-N80-K10 , RAB       ,0.111,0.324,2.91891891891892,8,52,80,0,23,30
 A-N80-K10 , RAB       ,0.121,0.355,2.93388429752066,8,57,80,0,24,30
 A-N80-K10 , RAB       ,0.13,0.339,2.60769230769231,8,56,80,0,25,30
 A-N80-K10 , RAB       ,0.098,0.268,2.73469387755102,8,48,80,0,26,30
 A-N80-K10 , RAB       ,0.11,0.316,2.87272727272727,8,50,80,0,27,30
 A-N80-K10 , RAB       ,0.108,0.31,2.87037037037037,8,52,80,0,28,30
 A-N80-K10 , RAB       ,0.099,0.286,2.88888888888889,8,45,80,0,29,30
 A-N80-K10 , RAB       ,0.085,0.251,2.95294117647059,8,42,80,0,30,30
 A-N80-K10 , RARB      ,2.933,5.634,1.92090010228435,42,91,80,1,1,30
 A-N80-K10 , RARB      ,3.042,5.851,1.92340565417489,40,96,80,1,2,30
 A-N80-K10 , RARB      ,2.629,5.444,2.07074933434766,35,94,80,1,3,30
 A-N80-K10 , RARB      ,2.275,4.885,2.14725274725275,32,86,80,1,4,30
 A-N80-K10 , RARB      ,2.999,5.209,1.73691230410137,37,88,80,1,5,30
 A-N80-K10 , RARB      ,3.516,6.582,1.87201365187713,44,101,80,1,6,30
 A-N80-K10 , RARB      ,3.194,6.088,1.90607388854101,42,97,80,1,7,30
 A-N80-K10 , RARB      ,2.598,5.063,1.94880677444188,41,79,80,1,8,30
 A-N80-K10 , RARB      ,3.099,5.792,1.86898999677315,44,90,80,1,9,30
 A-N80-K10 , RARB      ,2.751,6.126,2.226826608506,35,97,80,1,10,30
 A-N80-K10 , RARB      ,3.17,5.591,1.76372239747634,47,85,80,1,11,30
 A-N80-K10 , RARB      ,2.45,4.837,1.97428571428571,38,78,80,1,12,30
 A-N80-K10 , RARB      ,3.053,5.861,1.9197510645267,41,92,80,1,13,30
 A-N80-K10 , RARB      ,3.69,6.638,1.79891598915989,45,101,80,1,14,30
 A-N80-K10 , RARB      ,2.72,5.786,2.12720588235294,33,96,80,1,15,30
 A-N80-K10 , RARB      ,3.177,5.733,1.80453257790368,45,88,80,1,16,30
 A-N80-K10 , RARB      ,3.157,6.222,1.9708584098828,42,96,80,1,17,30
 A-N80-K10 , RARB      ,3.147,6.506,2.06736574515412,43,93,80,1,18,30
 A-N80-K10 , RARB      ,3.621,7.068,1.95194697597349,45,97,80,1,19,30
 A-N80-K10 , RARB      ,3.351,6.108,1.82273948075201,41,94,80,1,20,30
 A-N80-K10 , RARB      ,3.032,6.53,2.15369393139842,38,93,80,1,21,30
 A-N80-K10 , RARB      ,2.711,5.318,1.96163777203984,36,90,80,1,22,30
 A-N80-K10 , RARB      ,2.713,5.461,2.01290084777,39,87,80,1,23,30
 A-N80-K10 , RARB      ,3.138,5.818,1.8540471637986,42,87,80,1,24,30
 A-N80-K10 , RARB      ,2.994,5.434,1.81496325985304,38,88,80,1,25,30
 A-N80-K10 , RARB      ,2.405,4.995,2.07692307692308,39,75,80,1,26,30
 A-N80-K10 , RARB      ,3.642,6.556,1.80010982976387,47,99,80,1,27,30
 A-N80-K10 , RARB      ,2.892,5.724,1.9792531120332,36,94,80,1,28,30
 A-N80-K10 , RARB      ,3.347,6.252,1.86794144009561,42,94,80,1,29,30
 A-N80-K10 , RARB      ,2.725,5.444,1.99779816513761,36,88,80,1,30,30
 A-N80-K10 , RARB      ,1.333,3.74,2.80570142535634,8,85,80,0,1,30
 A-N80-K10 , RARB      ,1.315,4.209,3.20076045627376,8,89,80,0,2,30
 A-N80-K10 , RARB      ,1.337,3.889,2.90875093492895,8,84,80,0,3,30
 A-N80-K10 , RARB      ,1.353,3.9,2.88248337028825,8,84,80,0,4,30
 A-N80-K10 , RARB      ,1.275,3.734,2.92862745098039,8,80,80,0,5,30
 A-N80-K10 , RARB      ,1.278,3.758,2.94053208137715,8,80,80,0,6,30
 A-N80-K10 , RARB      ,1.546,4.63,2.99482535575679,8,101,80,0,7,30
 A-N80-K10 , RARB      ,1.337,4.012,3.00074794315632,8,82,80,0,8,30
 A-N80-K10 , RARB      ,1.381,4.161,3.0130340333092,8,85,80,0,9,30
 A-N80-K10 , RARB      ,1.416,4.37,3.0861581920904,8,86,80,0,10,30
 A-N80-K10 , RARB      ,1.574,4.72,2.9987293519695,8,97,80,0,11,30
 A-N80-K10 , RARB      ,1.553,4.552,2.93110109465551,8,95,80,0,12,30
 A-N80-K10 , RARB      ,1.266,3.838,3.03159557661927,8,81,80,0,13,30
 A-N80-K10 , RARB      ,1.241,3.691,2.97421434327155,8,76,80,0,14,30
 A-N80-K10 , RARB      ,1.281,3.799,2.96565183450429,8,80,80,0,15,30
 A-N80-K10 , RARB      ,1.247,3.377,2.70809943865277,8,76,80,0,16,30
 A-N80-K10 , RARB      ,1.491,4.248,2.84909456740443,8,87,80,0,17,30
 A-N80-K10 , RARB      ,1.529,4.409,2.88358404185742,8,91,80,0,18,30
 A-N80-K10 , RARB      ,1.442,4.16,2.88488210818308,8,87,80,0,19,30
 A-N80-K10 , RARB      ,1.501,4.419,2.94403730846103,8,88,80,0,20,30
 A-N80-K10 , RARB      ,1.516,4.493,2.96372031662269,8,96,80,0,21,30
